event_id,stations,network_time,ref_time,signal_type,feature_0,feature_1a,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_10,feature_11,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_24,feature_25,feature_27,feature_28,feature_29,feature_30,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_68,feature_70,feature_71
20101225T155527Z,"['2C.BB16.', '2C.BB04.', '2C.BB01.', '2C.BB03.', '2C.BB13.', '2C.BB08.']",5.865946803,2010-12-25T15:55:27.782027Z,amplitude,2.28006811,-0.075632543,-0.795724762,-0.687935469,2.963495274,0.688884471,0.894964679,0.553516595,0.815952194,-0.235838463,-0.236268618,-1.21643477,-0.173142942,-0.055242288,0.816440135,-0.00971495,1.095012041,-0.318545136,0.861068162,-0.811139425,0.013436014,-0.176794116,-0.845896242,0.570413469,-0.430602641,-0.069243599,-0.784323694,-0.840557781,-0.817331985,-0.711270193,-0.858996265,-0.526790224,-0.2597587,-0.528597758,0.405258242,-2.314106549,0.544112959
20101225T155913Z,"['2C.BB13.', '2C.BB10.', '2C.BB16.', '2C.BB01.']",5.865946803,2010-12-25T15:59:13.027027Z,amplitude,-0.506681802,0.208550114,-0.923591848,-0.733587519,2.317603713,0.636902335,0.784307962,0.555680442,0.721490359,-0.058585968,-0.058626017,-0.864520539,-0.028563348,-0.207305477,0.39802283,-0.222896018,0.985080152,-0.397218961,0.717740384,-0.682527424,0.32141351,0.154820325,-0.622112107,0.657190456,-0.63986478,0.425841839,-0.772996424,-0.61584196,-0.576530596,-0.433024917,-0.436362966,-0.287328654,0.526573086,-0.29188537,1.246792415,-0.589548756,0.558465378
20101225T160156Z,"['2C.BB10.', '2C.BB11.', '2C.BB15.', '2C.BB03.', '2C.BB01.', '2C.BB04.']",5.865946803,2010-12-25T16:01:56.132026Z,amplitude,-0.506681802,0.275356509,1.501790947,1.292956188,-0.113399145,-0.844533663,-0.737548876,-0.901966281,-0.794209634,-0.478297654,-0.480182057,0.034249124,0.770911481,0.185469983,0.694938202,0.234782,-1.219755206,-0.733661232,0.668062272,-0.041318153,-0.213617992,0.490882953,0.269280257,-0.509464918,-0.672110749,-0.706811548,0.585248685,0.257344092,-0.551763914,-0.238335225,-0.385105484,0.929942582,-0.517010709,0.932770261,0.114537447,-2.71533685,0.410844913
20101225T160336Z,"['2C.BB04.', '2C.BB10.', '2C.BB13.']",5.865946803,2010-12-25T16:03:36.302027Z,amplitude,-0.506681802,-1.161360552,-0.564467553,-0.487299654,2.207029375,0.331504629,0.323300522,0.312071496,0.286145902,-0.137156284,-0.137314575,-1.216630072,-0.295985273,-0.312815012,0.526300683,-0.192566204,1.059997394,-0.506001341,0.797113248,-0.774664908,0.288240177,-0.063071313,-0.773098315,0.50507865,-0.883490888,0.065831715,-0.743878926,-0.76047113,-0.784565593,-0.805949665,-0.835488145,-0.595430027,0.553351397,-0.601227552,1.347813951,-2.376286619,0.60460063
20101225T160653Z,"['2C.BB07.', '2C.BB03.', '2C.BB01.', '2C.BB10.']",5.865946803,2010-12-25T16:06:53.682027Z,amplitude,-0.253340901,0.040623566,0.858562063,1.077242235,2.601984531,-0.213770436,-0.366833597,-0.151749175,-0.296054918,-0.135100016,-0.135254179,-1.16162582,-0.224318001,-0.260029909,0.276690997,-0.192721968,0.969272828,-0.659745116,0.637077976,-0.844530177,0.260707316,-0.142410124,-0.71795731,-0.257423487,-1.006925801,-0.33734456,-0.262411347,-0.713873249,-1.012085678,-0.859844976,-0.778659963,-1.244801716,-0.87220689,-1.242405666,1.069317731,-1.56266249,0.633985041
20101225T160912Z,"['2C.BB07.', '2C.BB11.', '2C.BB01.', '2C.BB04.', '2C.BB13.']",5.865946803,2010-12-25T16:09:12.112026Z,amplitude,-0.506681802,-0.095588107,0.875919136,0.554603236,-2.404605578,-0.598903577,-0.667936578,-0.550071242,-0.620604727,0.100330383,0.100317822,-0.849511771,-0.236789038,-0.519311981,0.273457184,-0.285533582,0.873177325,-0.717997798,0.497153468,-0.703165715,-0.115476431,-0.022307614,-0.536684745,-0.110889485,0.357442847,-0.248846023,-0.129429772,-0.529483895,-0.524198045,-0.311384532,-0.846876431,-0.333399628,-1.687717614,-0.337820993,0.615405681,-2.539368772,0.663383774
20101225T161015Z,"['2C.BB12.', '2C.BB15.', '2C.BB01.', '2C.BB03.', '2C.BB10.', '2C.BB04.']",5.865946803,2010-12-25T16:10:15.647027Z,amplitude,2.28006811,-0.076284017,-0.062348158,-0.082041885,1.756495645,-0.042335431,0.043360375,-0.136632853,0.023722892,0.025347515,0.025353461,-0.932068454,-0.073995719,-0.394638233,0.561229322,-0.180886679,1.00509755,-0.520370133,0.692548805,-0.702253602,0.196407969,-0.073448288,-0.618983612,0.102988529,-0.196150575,0.08117072,-0.49753971,-0.620701174,-0.544568061,-0.448656562,-0.727834076,0.101034493,0.1808303,0.097689959,0.478758414,-1.526742595,0.552049329
20101225T161144Z,"['2C.BB11.', '2C.BB15.', '2C.BB13.', '2C.BB01.', '2C.BB07.', '2C.BB10.']",5.865946803,2010-12-25T16:11:44.277026Z,amplitude,-0.506681802,0.184601054,0.881988516,0.840238734,-1.33007884,-0.969077283,-0.956795757,-0.967013097,-0.967049109,-0.055840639,-0.055877944,-0.417152717,0.38298878,-0.237340888,0.380668019,-0.221552749,-1.082843997,-0.598318921,0.654502931,-0.417539738,0.184314631,0.326186836,0.066504313,-0.042938504,-0.511576524,-0.41807628,0.277531566,0.0509797,-0.416847906,-0.682852817,-0.455656098,-0.469446328,0.393336013,-0.47781375,0.085093365,-2.591382708,0.58538688
20101225T162104Z,"['2C.BB07.', '2C.BB01.', '2C.BB04.']",5.865946803,2010-12-25T16:21:04.782027Z,amplitude,-0.506681802,0.022287206,1.664991401,1.422038371,-0.123129567,-0.99615201,-0.900127974,-1.034432126,-0.948214478,-0.751990963,-0.75760489,-0.204382363,0.508455704,-0.589197881,-0.180548844,-0.195034909,-1.242828652,-0.720561569,1.031537259,0.007203057,0.471981833,0.030059872,0.133998143,-0.593095342,0.885356691,-0.59831356,0.549847303,0.121720504,-0.46552049,-0.167509156,-0.341542246,0.346768639,-0.591328303,0.343967069,-0.077798464,-2.484988452,0.434495624
20101225T162505Z,"['2C.BB08.', '2C.BB10.', '2C.BB01.', '2C.BB07.', '2C.BB04.']",5.865946803,2010-12-25T16:25:05.072026Z,amplitude,-0.253340901,0.587338761,1.298174392,1.602230528,0.445867073,-0.87405598,-0.878794715,-0.871635606,-0.886275175,0.988918545,0.986400185,-0.130226772,0.65210323,-0.271783935,0.095208948,-0.113459091,-0.512012573,-0.76371407,0.756908847,0.25228902,0.237079464,0.172660803,0.3778149,-0.532812892,-0.003340345,-0.415468983,0.672315406,0.367817153,0.332330385,0.157613533,0.638725406,0.714808584,-0.24680455,0.716022652,-0.339441258,-2.613559013,-0.049571529
20101225T163502Z,"['2C.BB01.', '2C.BB10.', '2C.BB07.', '2C.BB11.']",5.865946803,2010-12-25T16:35:02.507027Z,amplitude,-0.506681802,-0.273204573,0.95803775,0.877948446,1.856825423,-0.349039298,-0.396220442,-0.325260914,-0.354107574,-0.127423234,-0.127562501,-1.525849489,-0.556268439,-0.529551629,0.212960445,-0.40003034,1.065134367,-0.634364006,0.652196478,-1.020594117,0.257328491,-0.554512697,-1.149652856,-0.22240345,0.873331314,-0.052326635,-0.505037056,-1.147629732,-1.334189507,-1.043330613,-1.295588333,0.526840908,-0.393505005,0.528331985,0.739346472,-1.489252129,0.36475372
20101225T174514Z,"['2C.BB11.', '2C.BB13.', '2C.BB17.', '2C.BB07.', '2C.BB08.', '2C.BB16.', '2C.BB01.', '2C.BB15.', '2C.BB12.', '2C.BB06.', '2C.BB03.', '2C.BB10.', '2C.BB04.', '2C.BB14.']",5.865946803,2010-12-25T17:45:14.402027Z,amplitude,-0.506681802,1.314398059,-0.940683063,-0.961014494,-0.993305508,1.600489437,1.416078542,1.763219755,1.632286281,1.894228504,1.887704566,1.527673235,2.393744588,1.996281711,3.016299972,1.623183239,0.323075596,0.478212767,4.590350834,1.235169522,1.530719899,2.257805617,2.200988571,-0.243252281,-0.93615609,-0.670112222,1.157395166,2.257651085,1.615020437,1.342453977,1.636520707,-0.287261022,1.134270748,-0.294750279,2.251498379,0.442228529,0.680478381
20101225T175619Z,"['2C.BB10.', '2C.BB04.', '2C.BB01.', '2C.BB12.']",5.865946803,2010-12-25T17:56:19.157027Z,amplitude,-0.253340901,0.142994331,-0.784255203,-0.520860857,2.804353828,0.598539485,0.377158199,0.611047305,0.375342382,-0.702680263,-0.70739911,0.879890637,1.121331887,0.23777056,1.147613362,0.340540854,-0.844164616,0.57051155,2.61556912,0.288208145,1.185551198,0.839086826,0.551287488,0.06128222,-0.565280829,-0.326411152,0.351381794,0.561122323,0.178459568,0.008503659,0.08371114,-0.097501694,0.735944029,-0.102503358,1.982535401,0.442818835,0.681192778
20101226T022419Z,"['2C.BB10.', '2C.BB03.', '2C.BB07.', '2C.BB08.', '2C.BB13.', '2C.BB12.', '2C.BB01.']",5.865946803,2010-12-26T02:24:19.527027Z,amplitude,-0.506681802,0.466681443,0.020215666,-0.153239274,-1.621857864,0.386312892,0.421816707,0.355360984,0.397962668,-0.18056794,-0.180827457,-0.034306819,0.097635237,0.570891635,0.732241588,0.426273134,-0.793089445,-0.268800488,-0.054791447,-1.408562005,-1.40403838,0.317384241,0.010519289,-0.25992536,-0.659070369,-0.014419245,-0.309816475,0.016891397,0.428420591,0.199990539,0.305024121,0.459107186,-0.542179661,0.461102754,-0.856514706,-4.207341789,-1.591548389
20101226T023313Z,"['2C.BB10.', '2C.BB07.', '2C.BB13.']",5.865946803,2010-12-26T02:33:13.752026Z,amplitude,0,-0.175118688,0.602700622,0.662428988,2.963495274,-1.087948363,-1.029987073,-1.069498589,-1.055219405,-1.154959088,-1.173956388,-1.138490297,-0.562894225,-0.51821152,-0.196592283,-0.362262741,0.971612798,-0.648475661,-0.109350316,-0.681888774,-0.292829457,-0.010190924,-0.877805399,0.444484859,-0.863890436,0.666626544,-0.736847796,-0.886328288,-0.591048153,-0.948252825,-0.357997426,0.444658765,0.278574774,0.443083951,1.239498013,0.402620701,0.547766683
20101226T023427Z,"['2C.BB10.', '2C.BB07.', '2C.BB13.']",5.865946803,2010-12-26T02:34:27.367973Z,amplitude,0.506681802,-0.997307287,0.881373366,0.961860846,2.087813146,-0.523408268,-0.489046531,-0.541807788,-0.495097816,-0.45958298,-0.461305591,-1.825425924,-0.721251068,-0.772256595,-0.049261326,-0.408890919,1.147553446,-0.48888325,0.222021472,-0.945531528,-0.329961242,-0.297922251,-1.017543472,0.581727057,-1.245761894,0.47727096,-1.018181604,-1.012131569,-0.836875023,-0.71293981,-1.06459727,0.060644998,0.30384917,0.057282319,1.695919323,-0.003155307,0.638071442
20101226T025135Z,"['2C.BB03.', '2C.BB13.', '2C.BB07.', '2C.BB10.', '2C.BB01.', '2C.BB06.', '2C.BB14.', '2C.BB17.', '2C.BB12.', '2C.BB08.']",5.865946803,2010-12-26T02:51:35.257027Z,amplitude,1.013363604,1.224026794,1.531150049,1.535381114,0.287944712,-1.393128434,-1.338602068,-1.403343416,-1.372063907,1.626380662,1.621086329,0.417100239,1.249164122,0.649655375,1.284964253,0.996287545,-0.07117728,-1.088619212,2.270529382,0.532989006,-1.495921006,0.676071505,1.034877493,-0.325931109,-0.574422544,0.312494722,0.911148315,1.016005606,1.012835202,1.295483813,0.442607808,0.916616751,-0.661045028,0.916652153,-1.684098697,-0.33571035,-0.588868437
20101226T041125Z,"['2C.BB08.', '2C.BB12.', '2C.BB13.', '2C.BB16.', '2C.BB01.', '2C.BB17.', '2C.BB11.', '2C.BB15.', '2C.BB07.', '2C.BB03.', '2C.BB10.', '2C.BB06.', '2C.BB04.', '2C.BB14.']",5.865946803,2010-12-26T04:11:25.907973Z,amplitude,-0.506681802,1.910022377,0.229335205,-0.406058961,-1.797032418,-0.688152197,-0.262860191,-0.984878077,-0.653990273,1.966939441,1.960078604,1.836574961,3.075238537,1.817815225,2.340583364,2.325572838,1.454492943,1.775847623,3.668188105,1.810217146,-0.874442804,2.013743947,3.113278847,-0.646927451,-0.750120028,-0.417122042,2.727692338,3.086568423,2.291654987,2.045102862,2.314637369,1.20364463,0.471124542,1.202628299,0.645829044,0.233186958,0.446069155
20101226T102810Z,"['2C.BB16.', '2C.BB11.', '2C.BB07.', '2C.BB08.', '2C.BB17.', '2C.BB01.', '2C.BB10.', '2C.BB15.']",5.865946803,2010-12-26T10:28:10.902973Z,amplitude,2.28006811,2.065290121,1.127581453,1.048718727,-1.617468166,-1.151189452,-1.07003463,-1.172885934,-1.109304529,2.506596041,2.497211415,0.938626156,0.871003852,1.353292237,1.140761247,1.760124778,0.576411231,2.398360969,0.427287181,1.509724731,-1.341833423,1.627015019,2.022777774,-0.086128019,2.674913335,0.48063847,1.171313613,2.014582613,2.162813255,2.189410119,2.101683335,-0.280728407,-3.129084791,-0.266281515,-0.266165796,-0.869451021,0.174015581
20101226T110412Z,"['2C.BB16.', '2C.BB15.', '2C.BB07.', '2C.BB08.', '2C.BB13.', '2C.BB12.']",5.865946803,2010-12-26T11:04:12.957026Z,amplitude,0,1.816926029,1.124012817,1.371343602,-0.856424695,-0.493344614,-0.673063211,-0.414035428,-0.612253143,1.985542508,1.978595312,0.964369608,1.167436672,0.960138767,0.97900798,1.27927597,0.614879203,1.817265286,0.591024778,1.007910761,-1.252973471,1.11214941,1.503474149,0.052364426,0.340305877,0.818028833,0.970668831,1.495059102,1.619411258,1.388541931,1.863089851,0.056858444,-2.158134489,0.064988028,0.946878814,-0.161067993,0.505209252
20101226T180700Z,"['2C.BB16.', '2C.BB17.', '2C.BB13.', '2C.BB08.', '2C.BB01.', '2C.BB12.', '2C.BB11.', '2C.BB07.', '2C.BB15.', '2C.BB06.', '2C.BB03.', '2C.BB04.', '2C.BB10.', '2C.BB14.']",5.865946803,2010-12-26T18:07:00.522027Z,amplitude,0.253340901,2.546435711,-0.116268862,-0.130735426,-2.011356207,-0.893025481,-0.584313871,-1.118537796,-0.869494661,2.028779442,2.021631292,1.519420494,2.143150807,1.924433348,2.852267752,2.467893803,2.538314221,3.151078147,5.767855635,1.75250441,-1.44747376,1.650325543,2.839546993,-0.568054425,0.004755723,-0.735864334,2.689598465,2.814821859,1.730540768,1.937309092,1.703787321,-0.460287234,-0.911100857,-0.457382271,0.935802539,0.398727288,0.489839788
20101226T193726Z,"['2C.BB01.', '2C.BB17.', '2C.BB07.']",5.865946803,2010-12-26T19:37:26.917027Z,amplitude,-0.253340901,-0.340187217,-0.861894079,-0.817026236,0.455806757,0.819707374,0.886996417,0.728778539,0.819329681,1.655192124,1.649766589,0.658656724,0.451633087,0.512042835,0.474729511,0.345492166,1.874990467,2.842837479,1.620414731,1.37098082,-0.063285138,0.201716809,0.651308453,0.657317546,-1.196179089,1.026524248,0.293142876,0.655654247,0.959390602,0.738142561,1.024677447,0.769620329,0.149744137,0.768160938,0.646202315,-0.19936573,-0.165896602
20101226T194903Z,"['2C.BB17.', '2C.BB10.', '2C.BB12.', '2C.BB03.', '2C.BB01.', '2C.BB08.', '2C.BB13.', '2C.BB16.', '2C.BB07.']",5.865946803,2010-12-26T19:49:03.172027Z,amplitude,-0.506681802,-0.011306718,-0.259133652,-0.305638375,-0.626430318,0.49172749,0.603690275,0.386556787,0.531355043,0.072423668,0.072423989,-0.024207757,0.045692147,0.503010942,1.343669266,0.634447765,0.848426461,-0.223485328,0.22361047,-1.383233369,-0.609548626,0.473066477,-0.131451074,0.33051927,-1.285223121,0.754082407,-0.48394613,-0.128494511,0.219059863,0.098972414,0.492204969,0.769620329,0.771371726,0.768160938,0.390273086,-3.734147121,-0.479964841
20101226T210700Z,"['2C.BB16.', '2C.BB08.', '2C.BB01.']",5.865946803,2010-12-26T21:07:00.657973Z,amplitude,-0.506681802,1.444802685,-0.41286132,-0.590743449,0.689205675,0,-0.041977583,0.131738989,-0.060949386,1.933968866,1.927260927,0.803139385,0.750649664,1.255949456,1.516691451,1.911636729,1.48893305,2.988049607,1.011587077,1.317406209,-1.515943109,1.472231279,1.243864952,0.265438677,0.469613955,0.647784571,0.638352983,1.236057743,2.106203974,1.901721016,2.347650796,1.94982219,1.733671143,1.944540295,0.249461433,-0.164163926,0.579221456
20101226T220601Z,"['2C.BB11.', '2C.BB01.', '2C.BB15.']",5.865946803,2010-12-26T22:06:01.107027Z,amplitude,1.013363604,1.287806745,0.62253377,0.810266123,-0.821463699,0.242333747,0.014844306,0.379698151,0.143001073,1.856230566,1.84988224,0.97234734,1.036112821,0.950451045,1.298633323,0.76319401,0.545185089,3.179068331,2.001571532,1.60534439,0.951450501,0.951765349,1.481700841,-0.384879307,0.775266904,0.169702563,1.196143251,1.497807844,1.525135125,1.295333197,0.819242939,-0.760326389,-3.425649356,-0.748542299,1.598788624,0.259817521,0.485150107
20101227T004027Z,"['2C.BB12.', '2C.BB08.', '2C.BB17.', '2C.BB07.', '2C.BB11.']",5.865946803,2010-12-27T00:40:27.962027Z,amplitude,-0.253340901,2.029337064,-0.294618788,-0.163118882,0.1363666,-0.972004624,-0.933169438,-0.979589995,-0.953216985,1.425229069,1.420840931,0.963387674,1.046891318,1.645735167,1.168381273,1.206401529,1.187161908,3.50754006,0.953661072,1.618603844,0.772700753,0.994773581,1.712760324,-0.131650649,1.148358844,0.085772825,1.213026422,1.711584942,1.726400891,1.754678196,1.915861507,-0.8162809,-1.512495565,-0.813290743,-0.043093225,-1.214211044,-0.683430241
20101227T012125Z,"['2C.BB03.', '2C.BB06.', '2C.BB17.']",5.865946803,2010-12-27T01:21:25.042027Z,amplitude,0.506681802,0.84282921,-0.617034454,-0.87237552,0.637012276,-0.307351421,-0.159878406,-0.345463665,-0.173866324,1.981034414,1.974108151,0.996632849,1.194117157,0.903077364,1.457664119,1.759670979,1.085624389,3.5424958,3.052239937,1.739015576,1.54668425,1.856507631,1.477383249,-0.339037726,-0.099344528,-0.18973856,1.538305334,1.461922323,1.021814348,0.985801948,1.150426461,-0.011064665,0.693482652,-0.017197822,1.354585788,-1.708357347,0.613951721
20101227T014002Z,"['2C.BB06.', '2C.BB07.', '2C.BB17.', '2C.BB01.', '2C.BB16.', '2C.BB15.', '2C.BB11.']",5.865946803,2010-12-27T01:40:02.472973Z,amplitude,2.28006811,2.264460558,-0.617034454,-0.87237552,0.846502754,0.957758579,0.93639085,1.027687115,1.052434315,2.069021783,2.06168632,1.089874147,1.413821768,1.471448999,1.743483653,1.87827172,3.317598138,3.342659675,1.533823072,2.481101789,-0.151575627,1.978847951,1.992891356,-0.339037726,-0.570886172,-0.444918991,1.793427116,2.015977244,2.439452266,2.038041628,2.377099823,-0.055053908,0.693482652,-0.059738839,0.872868194,-0.135244824,0.553494611
20101227T031107Z,"['2C.BB14.', '2C.BB07.', '2C.BB12.']",5.865946803,2010-12-27T03:11:07.037973Z,amplitude,-0.506681802,-1.006948538,0.635316622,0.495068952,1.669875601,-0.404263946,-0.374890226,-0.407022105,-0.366402775,0.040935928,0.040942343,-0.375110554,-0.573134702,-0.652265017,-1.142427409,-0.53262269,1.280801512,-0.049667115,-0.078627679,0.310245559,-0.330676125,-0.632968983,-0.290651264,0.560199609,-1.041918662,0.377378783,-0.064304315,-0.293557087,-0.139279132,-0.023070712,-0.543655313,-0.910198661,-2.094333501,-0.899832192,1.034478829,-2.157035066,0.104350084
20101227T032537Z,"['2C.BB16.', '2C.BB13.', '2C.BB10.', '2C.BB08.', '2C.BB03.', '2C.BB11.', '2C.BB04.', '2C.BB12.', '2C.BB07.', '2C.BB17.', '2C.BB01.', '2C.BB15.']",5.865946803,2010-12-27T03:25:37.042974Z,amplitude,0.253340901,2.587087541,2.587755268,2.196812085,-0.3487588,-1.526828964,-1.474116561,-1.532244793,-1.504788746,3.139781046,3.12741086,1.065501116,1.173534392,2.008001731,1.63353617,1.590060149,2.022071718,5.797830357,0.855927842,2.360374102,-0.593418071,1.473530392,2.810066403,-0.619574221,1.58976838,-0.617372455,3.054037729,2.782216217,1.448963745,1.436972984,1.367346194,-1.25231072,-4.775210459,-1.235847036,0.050910825,-3.373925902,0.294176738
20101227T053139Z,"['2C.BB12.', '2C.BB04.', '2C.BB07.', '2C.BB01.', '2C.BB10.']",5.865946803,2010-12-27T05:31:39.112973Z,amplitude,2.28006811,1.974641805,0.296170764,0.349360831,-0.192130628,-0.99863231,-0.939196771,-1.014711128,-0.965786756,2.339941704,2.331339677,0.650038583,0.65691666,1.29242338,0.681026633,1.73161854,0.914278179,0.727106432,-0.039678926,0.924831869,-1.458377862,1.256932809,1.612512607,0.579740887,-0.607045891,1.217932874,0.614636349,1.594565823,2.045153129,2.247149015,2.060006555,0.801177152,-0.589664524,0.803345087,-0.63225974,0.178845429,-0.221291869
20101227T065227Z,"['2C.BB12.', '2C.BB17.', '2C.BB07.']",5.865946803,2010-12-27T06:52:27.392973Z,amplitude,0.253340901,-1.173747609,0.776282355,0.737868106,-0.491420442,-0.563843138,-0.580661304,-0.564514529,-0.589484656,1.145221275,1.142053572,0.576094736,0.358163339,0.656648306,0.807774007,1.150682843,1.215968394,1.206384855,0.442740772,0.32619704,-0.819364525,1.199901642,0.693119263,0.268975363,0.240529855,0.180661065,-0.965109256,0.683819498,1.653276149,1.668804214,1.690184143,-0.281151857,-0.05039543,-0.279978683,0.525519775,-2.153452611,0.108032009
20101227T065815Z,"['2C.BB17.', '2C.BB01.', '2C.BB12.', '2C.BB07.', '2C.BB13.']",5.865946803,2010-12-27T06:58:15.147027Z,amplitude,0.253340901,1.947741826,-0.788926669,-0.755483992,-0.491420442,0.248047489,0.303471978,0.205523529,0.272876427,1.48711348,1.482448595,0.656573368,0.711506827,1.325796664,1.165302798,1.150682843,1.800122887,1.538318626,0.219496252,0.558095982,-1.503285341,1.30584683,1.197049673,0.944516821,-0.469882404,1.559214566,0.071607202,1.190483818,2.149032558,2.246315114,2.187747606,1.011127412,-0.033319158,1.011928964,-0.396918302,0.071191456,-0.026813775
20101227T153924Z,"['2C.BB14.', '2C.BB07.', '2C.BB10.']",5.865946803,2010-12-27T15:39:24.387973Z,amplitude,-0.253340901,-0.035764049,-0.643388551,-0.74040093,-1.35951523,0.190063009,0.105319274,0.230815631,0.169739582,0.956859006,0.954469999,0.078323868,-0.240414447,-0.521173407,-0.646384392,0.213814495,-0.378257337,0.163900166,0.441355185,0.205272824,-1.328680209,-0.114237259,-0.100211949,0.684965962,-0.471649091,1.226847825,-0.47630369,-0.087573165,0.388830897,0.565126531,0.102900652,0.495358742,-1.043831567,0.499562291,-0.312571067,-0.101799735,-0.031305953
20101227T154646Z,"['2C.BB16.', '2C.BB12.', '2C.BB10.', '2C.BB15.', '2C.BB07.', '2C.BB17.']",5.865946803,2010-12-27T15:46:46.497973Z,amplitude,2.28006811,0.850939558,0.887287115,0.925374672,0.928001537,-0.48478656,-0.46746068,-0.490789643,-0.475845905,0.753419344,0.751811333,0.024897595,0.595343428,0.170996742,0.290379911,0.530946415,-0.439308118,-0.428757096,0.14840571,-0.734397858,-1.214178261,0.408916127,0.526427654,-0.398573466,-0.261553623,0.171535832,0.33186523,0.521288139,0.625679425,0.887636165,0.246463004,0.226997156,-1.76171149,0.234223112,0.578600196,0.0439264,-0.416420388
20101227T163719Z,"['2C.BB06.', '2C.BB03.', '2C.BB16.']",5.865946803,2010-12-27T16:37:19.227027Z,amplitude,0,0.302809205,-1.198511758,-1.103250298,1.061630862,0.893939356,0.601414963,1.117564927,0.788514274,1.937255881,1.930532708,0.92265841,0.887255611,0.336556432,0.888359904,1.068589193,-0.056934208,1.142612722,3.168879719,1.1574366,0.502972369,1.110034622,1.174588821,-0.357565748,0.533859008,-0.159527891,0.630359545,1.19214709,1.191758908,1.374275085,1.292082009,1.223913667,-0.085061307,1.225227679,1.821637281,0.026364624,0.516766437
20101227T165622Z,"['2C.BB03.', '2C.BB10.', '2C.BB01.', '2C.BB17.', '2C.BB12.', '2C.BB16.', '2C.BB11.', '2C.BB13.', '2C.BB07.', '2C.BB08.', '2C.BB15.', '2C.BB14.', '2C.BB04.']",5.865946803,2010-12-27T16:56:22.377973Z,amplitude,-0.506681802,1.578638877,-1.354039154,-1.978567567,0.657679405,4.832272384,3.570155554,5.928915319,4.419236219,1.923720106,1.917059651,1.865379852,3.307825362,1.544350483,1.198352514,1.08604114,3.575308036,1.40400694,3.079852447,1.31069437,-0.439512585,2.656295236,2.35975106,-0.805124353,-0.882910624,-1.124435253,1.303377811,2.607369822,1.775947052,1.894460977,1.745454429,-0.008794636,0.356048931,-0.015110016,2.09439025,0.474678668,0.685072517
20101227T170632Z,"['2C.BB11.', '2C.BB10.', '2C.BB04.', '2C.BB03.', '2C.BB14.', '2C.BB15.', '2C.BB01.', '2C.BB12.', '2C.BB07.']",5.865946803,2010-12-27T17:06:32.002974Z,amplitude,-0.506681802,1.053864119,0.247968502,-0.055931545,-0.843530842,0.947059101,0.785064758,1.065635196,0.921224915,1.335972648,1.331979773,1.544166011,2.636280888,1.701026994,2.700123902,0.979272926,0.147171837,-0.315228689,3.988321491,0.9309933,1.845822206,2.326307817,1.931156791,-0.336296593,-1.040193518,-0.899226783,1.073485396,1.940545575,1.163612256,0.769676968,0.923891412,-1.578571284,0.330290405,-1.562065353,2.130276427,0.466533941,0.690278236
20101227T172108Z,"['2C.BB16.', '2C.BB12.', '2C.BB17.', '2C.BB13.', '2C.BB07.', '2C.BB15.', '2C.BB10.', '2C.BB11.']",5.865946803,2010-12-27T17:21:08.247027Z,amplitude,2.28006811,1.010815891,0.471301207,0.434069506,1.068239712,-0.020885321,-0.068913984,0.012531146,-0.032127045,1.514718072,1.509929109,0.299593158,1.297778961,0.799462427,0.712626304,0.355004661,-0.036499742,-0.266284065,0.242994714,0.398792448,0.199347138,0.742209215,0.953132068,-0.439220387,-0.814003472,-0.498320378,0.784919672,0.954771463,0.511626281,0.496386979,0.619441025,0.488720928,-0.964897664,0.492577119,0.676819213,0.119996103,0.153535689
20101227T172429Z,"['2C.BB01.', '2C.BB16.', '2C.BB13.']",5.865946803,2010-12-27T17:24:29.437026Z,amplitude,2.28006811,-0.299109979,-0.019098572,-0.010804486,0.324082677,0.870005994,0.834569791,0.797254917,0.812127132,-0.604362265,-0.607614611,-0.074043886,0.731094848,0.788144552,0.957877203,-0.013744917,-0.484721208,-0.486924644,0.195862253,0.024166101,0.926350611,0.386476919,0.282300185,-0.434792929,-0.395234269,-0.413741205,0.345862707,0.278336401,-0.154799478,-0.48714171,-0.355514819,-0.872652538,0.136264711,-0.873571461,1.332665756,0.371479723,0.01964528
20101227T174433Z,"['2C.BB12.', '2C.BB10.', '2C.BB15.']",5.865946803,2010-12-27T17:44:33.982027Z,amplitude,2.026727209,0.03309296,-0.249251414,-0.197325898,0.041654884,-0.167363972,-0.091902737,-0.216972172,-0.133121974,-0.128660258,-0.128801871,0.057414083,0.030658213,0.0341408,-0.270573782,0.22605411,-0.374394936,0.008972493,-0.158018148,0.493669858,-1.095968009,0.152152288,0.159148982,0.156852975,0.171290445,0.857820517,0.073491199,0.155504046,0.312187648,0.41933922,0.277071018,0.469549518,-1.026629538,0.473633181,-0.407652387,-0.086258982,-2.608849687
